35,1539.201,1322.228,1269.476,1397.232,2037.442,663.241,959.705,616.529,739.712,1075.11,1886.051,953.786,427.25,352.495,955.826,1300.297,1325.673,1269.832,1105.597,1281.828,1115.68,505.442,415.75,422.865,355.381,342.944,718.71,615.391,581.298,894.672,1236.719,513.321,303.812,330.855,192.51,320.943,456.435,268.35,365.843,265.036,386.958,417.489,319.072,235.976,232.837,98.5,349.745,1032.887,1059.179,949.514,911.583,818.86,1122.233,1393.486,974.879,435.861,1014.562,734,459.441,212.541,220.787,538.342,295.226,273.205,397.693,225.242,140.118,161.903,153.265,483.671,200.824,226.496
36,1744.978,1410.603,1382.171,1424.153,2061.928,711.965,967.879,657.217,733.837,1179.05,1883.019,988.777,477.363,381.537,1011.219,1310.409,1311.089,1255.146,1150.948,1369.405,1089.86,472.487,435.562,395.911,362.936,354.514,748.07,658.026,572.962,892.953,1236.219,569.6,326.068,336.425,182.339,339.571,476.984,282.221,427.494,272.33,396.933,425.343,367.207,222.683,187.913,119.676,337.59,1075.95,1166.726,995.363,863.552,869.46,1322.872,1482.611,1029.257,574.873,1071.188,799.5,480.316,251.872,259.978,611.127,328.107,260.384,384.761,228.41,175.375,149.424,155.283,531.785,197.471,248.61
37,1676.151,1371.257,1318.061,1333.949,1993.005,686.94,1010.966,702.819,743.067,1091.55,1979.75,889.554,401.645,383.159,1006.473,1245.147,1155.206,1199.131,1074.474,1257.526,974.942,512.588,422.901,422.177,314.551,326.569,732.34,600.311,579.529,809.141,1170.969,507.986,297.82,319.996,181.078,333,469.516,283.786,374.888,254.688,382.164,378.263,364.197,225.476,201.413,101.269,358.646,1072.537,1143.214,991.151,917.615,814.78,1219.023,1511.875,1080.65,513.797,1054.328,811.021,478.529,266.18,250.86,533.038,329.237,252.384,366.739,212.574,172.757,139.431,163.651,462.101,212.084,240.624
38,1519.101,1236.853,1205.36,1364.158,2087.774,662.613,956.768,691.341,801,1085.605,1928.212,965.08,461.355,362.561,1011.71,1326.238,1194.294,1318.109,1014.234,1295.069,1064.779,533.779,394.302,440.833,301.242,333.243,753.84,592.404,591.231,869.602,1255.823,508.9,336.872,343.167,210.083,308.771,505.484,266.393,335.663,282.089,346.945,467.015,339.317,219.909,206.913,103.12,362.907,938.787,997.214,901.322,839.302,719.86,1073.535,1209.847,853.543,485.823,959.203,700.281,369.809,249.654,236.551,526.937,316.424,219.705,343.818,203.703,147.265,130.264,133.458,506.633,200.538,238.284
39,1696.295,1453.927,1342.787,1371.966,1973.562,752.779,1016.188,684.37,678.558,1154.355,1955.321,891.652,388.056,360.383,1002.317,1285.569,1248.827,1303.27,1076.422,1292.414,1145.488,485.719,411.031,441.182,336.208,358.312,777.17,639.205,608.577,862.242,1239.365,548.643,317.662,327.605,191.276,347.093,421.766,269.514,345.607,271.768,439.336,408.971,355.88,218.049,209.581,119.389,368.323,1187.475,1172.143,1024.308,876.427,786.15,1212.5,1494.028,1025.393,546.481,1197.891,865.01,512.765,220.301,239.559,582.038,324.825,248.321,367.807,244.504,169.691,187.542,173.554,512.544,193.58,268.943
40,1607.957,1413.169,1443.348,1358.446,1920.635,732.744,1048.164,709.159,725.49,1123.29,1854.442,905.929,429.411,340.944,1000.513,1408.244,1394.103,1383.182,1293.617,1362.147,1159.471,563.332,433.411,454.01,380.246,375.764,827.04,634.013,622.865,945.68,1164.094,548.6,386.534,382.184,219.25,333.2,498.532,279.107,410.517,302.045,380.765,438.54,357.712,263.524,221.381,119.796,356.298,1024.662,1174.012,990.171,876.896,869.23,1172,1439.431,1031.921,507.975,1097.188,822.417,487.5,222.842,231.669,601.051,303.48,266.589,400.318,222.062,161.566,177.153,153.223,513.266,233.891,250.73
41,1761.259,1482.618,1499.506,1385.062,1953.024,703.854,1029.585,696.862,754.76,1144.435,1868.378,1000.732,435.387,390.196,964.987,1398.884,1388.262,1366.693,1221.292,1504.603,1175.221,526.472,409.12,453.677,348.843,358.208,781.28,643.285,555.067,962.742,1229.417,504.571,348.436,326.746,201.979,338.314,501.621,282.6,386.921,328.92,388.933,461.905,317.389,224.97,186.675,117.486,356.547,1091.787,1234.75,1043.801,875.542,815.23,1206.709,1451.847,1043.014,488.165,1170.156,851.604,470.574,250.617,244.743,545.228,312.52,264.554,385.625,222.273,177.596,160.722,140.572,472.696,251.479,275.624
42,1929.41,1497.573,1558.238,1422.26,2032.149,705.241,1003.614,714.217,763.442,1129.335,1928.808,933.991,442.419,401.668,981.509,1398.591,1324.079,1402.65,1242.006,1409.922,1130.767,524,432.854,431.979,368.153,399.236,744.65,661.325,610.529,915.711,1190.354,523.043,343.293,376.14,222.318,375.843,475.685,316.079,426.798,307.75,403.601,438.715,335.678,243.104,201.363,136.616,370.634,1208.588,1268.238,1103.253,949.51,909.85,1462.93,1628.111,1104.036,559.456,1241.078,880.448,491.691,271.519,247.537,580.544,336.096,265.768,405.83,269.465,189.522,186.146,184.229,519.152,246.672,294.291
43,1837.072,1551.64,1521.488,1415.61,2052.452,722.789,1045.599,703.703,775.808,1219.83,1991.987,936.554,395.694,355.332,949.129,1373.509,1253.533,1330.131,1242.513,1315.75,1116.953,499.759,415.333,464.917,324.403,357.125,782.19,685.536,544.317,906.438,1280.427,561.093,346.406,360.452,212.51,347.414,475.065,295.514,387.258,277.116,402.101,457.898,354.75,229.829,234.325,123.528,360.975,1174.15,1318.25,1069.562,1022.594,915.73,1344.988,1451.236,1068.607,533.203,1130.156,885.771,546.456,267.511,250.272,604.671,317.469,266.018,372.114,246.121,188.221,205.451,173.38,595.671,237.328,263.504
44,1767.259,1428.515,1460.177,1362.13,2102.082,712.121,994.029,761.833,729.202,1166.545,1967.019,1052.134,447.968,383.598,980.259,1345.544,1240.645,1342.212,1203.006,1259.233,1066.721,508.844,400.365,452.589,355.008,333.417,734.28,628.225,650.26,876.797,1271.125,510.7,339.722,354.518,209.12,321.493,510.726,258.171,401.281,263.5,393.118,459.803,330.38,230.811,221.775,114.329,359.876,1129.838,1122.31,1031.89,977.25,926.88,1344.395,1593.167,1049.407,542.013,1167.469,800.562,482.265,265.504,246.176,575.911,338.52,268.679,366.795,247.117,174.816,197.451,164.524,498.709,263.496,245.298
45,1660.23,1351.86,1305.524,1310.904,2107.308,719.884,1039.952,688.681,746.75,1151.305,1899.904,958.625,387.081,376.897,930.277,1226.078,1183.841,1106.912,1041.532,1196.862,1039.727,480.342,395.984,382.349,313.093,314.868,716.14,601.033,553.692,741.664,1256.344,501.629,280.286,320.649,197.469,309.821,483.79,276.8,366.258,251.125,393.55,412.635,347.361,211.457,181.913,104.532,360.335,1057.162,1109.571,959.027,896.417,777.42,1175.407,1326.681,1017.057,492.392,1026.047,793.208,446.676,247.729,230.368,578.013,328.61,281.527,351.943,211.547,153.103,137.34,154.006,491.772,243.109,248.369
